obprof_path,wave_condition,test_id,profile_name,combo_label,transect_mat,rmse_z_gt_threshold,dV_model_minus_measured_post,V_model_post_above_threshold,V_measured_post_above_threshold,x_meas_end_model,saved_zoom,saved_full,saved_bedchange,crest_z_model,crest_z_meas,crest_z_error,crest_x_model,crest_x_meas,crest_x_error,effb,efff,slp,slpot,gamma,has_param_overrides
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0040/OBPROF,shallow_collision,TestM2,cntrl,combo_0040,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017312376978374136,2.5401485357401388e-05,0.12637319271249992,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0040_dune_zoom.png,,,0.49623645,0.49662432278530944,-0.0003878727853094399,51.265,51.25,0.015000000000000568,0.007,0.018,0.9,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0004/OBPROF,shallow_collision,TestM2,cntrl,combo_0004,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017314903001660074,0.00015096778535739208,0.1264987590124999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0004_dune_zoom.png,,,0.496238834,0.49662432278530944,-0.000385488785309418,51.265,51.25,0.015000000000000568,0.007,0.014,0.9,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0049/OBPROF,shallow_collision,TestM2,cntrl,combo_0049,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017327770042938537,-0.0002585153321426059,0.1260892758949999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0049_dune_zoom.png,,,0.496220538,0.49662432278530944,-0.0004037847853094467,51.265,51.25,0.015000000000000568,0.007,0.018,1.2,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0050/OBPROF,shallow_collision,TestM2,cntrl,combo_0050,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.01734721953849195,-0.0001842432371426117,0.1261635479899999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0050_dune_zoom.png,,,0.496226117,0.49662432278530944,-0.0003982057853094134,51.265,51.25,0.015000000000000568,0.007,0.018,1.2,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0086/OBPROF,shallow_collision,TestM2,cntrl,combo_0086,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.01735808201610438,-0.00023808174714262664,0.1261097094799999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0086_dune_zoom.png,,,0.496223633,0.49662432278530944,-0.0004006897853094382,51.265,51.25,0.015000000000000568,0.007,0.02,1.2,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0013/OBPROF,shallow_collision,TestM2,cntrl,combo_0013,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017371920902287022,-0.0001471999271426272,0.1262005912999999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0013_dune_zoom.png,,,0.496226493,0.49662432278530944,-0.0003978297853094448,51.265,51.25,0.015000000000000568,0.007,0.014,1.2,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0085/OBPROF,shallow_collision,TestM2,cntrl,combo_0085,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017387078568071996,-0.00031084187214261427,0.1260369493549999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0085_dune_zoom.png,,,0.49621857,0.49662432278530944,-0.00040575278530941006,51.265,51.25,0.015000000000000568,0.007,0.02,1.2,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0014/OBPROF,shallow_collision,TestM2,cntrl,combo_0014,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017404847509095267,-7.797454714261742e-05,0.1262698166799999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0014_dune_zoom.png,,,0.49623109,0.49662432278530944,-0.0003932327853094497,51.265,51.25,0.015000000000000568,0.007,0.014,1.2,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0061/OBPROF,shallow_collision,TestM2,cntrl,combo_0061,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.01766696573653069,-0.0008251953546426216,0.1255225958724999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0061_dune_zoom.png,,,0.496190179,0.49662432278530944,-0.00043414378530942654,51.265,51.25,0.015000000000000568,0.007,0.018,1.4,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0062/OBPROF,shallow_collision,TestM2,cntrl,combo_0062,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017683707295426454,-0.000752787429642604,0.1255950037974999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0062_dune_zoom.png,,,0.496199149,0.49662432278530944,-0.0004251737853094295,51.265,51.25,0.015000000000000568,0.007,0.018,1.4,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0098/OBPROF,shallow_collision,TestM2,cntrl,combo_0098,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017685479044896816,-0.0008105483146426118,0.1255372429124999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0098_dune_zoom.png,,,0.496193427,0.49662432278530944,-0.0004308957853094153,51.265,51.25,0.015000000000000568,0.007,0.02,1.4,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0025/OBPROF,shallow_collision,TestM2,cntrl,combo_0025,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017715628710834697,-0.0007096970321426033,0.1256380941949999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0025_dune_zoom.png,,,0.496204136,0.49662432278530944,-0.00042018678530941767,51.265,51.25,0.015000000000000568,0.007,0.014,1.4,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0097/OBPROF,shallow_collision,TestM2,cntrl,combo_0097,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017722453554159526,-0.0008784712596426048,0.1254693199674999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0097_dune_zoom.png,,,0.496185507,0.49662432278530944,-0.0004388157853094099,51.265,51.25,0.015000000000000568,0.007,0.02,1.4,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0026/OBPROF,shallow_collision,TestM2,cntrl,combo_0026,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.01772744260820077,-0.0006418427321426279,0.1257059484949999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0026_dune_zoom.png,,,0.496211603,0.49662432278530944,-0.00041271978530943443,51.265,51.25,0.015000000000000568,0.007,0.014,1.4,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0051/OBPROF,shallow_collision,TestM2,cntrl,combo_0051,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017807983851666143,-0.001043481717142608,0.1253043095099999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0051_dune_zoom.png,,,0.496191601,0.49662432278530944,-0.0004327217853094534,51.265,51.25,0.015000000000000568,0.007,0.018,1.2,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0015/OBPROF,shallow_collision,TestM2,cntrl,combo_0015,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017811041192674775,-0.0009040172896426224,0.1254437739374999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0015_dune_zoom.png,,,0.496205674,0.49662432278530944,-0.00041864878530945004,51.265,51.25,0.015000000000000568,0.007,0.014,1.2,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0016/OBPROF,shallow_collision,TestM2,cntrl,combo_0016,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017818626296946267,-0.0008344860521425912,0.12551330517499992,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0016_dune_zoom.png,,,0.496212302,0.49662432278530944,-0.00041202078530944153,51.265,51.25,0.015000000000000568,0.007,0.014,1.2,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0087/OBPROF,shallow_collision,TestM2,cntrl,combo_0087,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017833737692590203,-0.001112169294642612,0.1252356219324999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0087_dune_zoom.png,,,0.496185411,0.49662432278530944,-0.0004389117853094149,51.265,51.25,0.015000000000000568,0.007,0.02,1.2,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0088/OBPROF,shallow_collision,TestM2,cntrl,combo_0088,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017843608825453695,-0.0010406742471426311,0.12530711697999988,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0088_dune_zoom.png,,,0.496195162,0.49662432278530944,-0.0004291607853094126,51.265,51.25,0.015000000000000568,0.007,0.02,1.2,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0052/OBPROF,shallow_collision,TestM2,cntrl,combo_0052,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.017843622251518698,-0.0009737834021426028,0.1253740078249999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0052_dune_zoom.png,,,0.496201078,0.49662432278530944,-0.0004232447853094179,51.265,51.25,0.015000000000000568,0.007,0.018,1.2,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0027/OBPROF,shallow_collision,TestM2,cntrl,combo_0027,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.018141235854495005,-0.001537504449642596,0.12481028677749992,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0027_dune_zoom.png,,,0.496163245,0.49662432278530944,-0.00046107778530946053,51.265,51.25,0.015000000000000568,0.007,0.014,1.4,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0028/OBPROF,shallow_collision,TestM2,cntrl,combo_0028,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.018152470168312142,-0.0014703821296426223,0.12487740909749989,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0028_dune_zoom.png,,,0.496174206,0.49662432278530944,-0.000450116785309429,51.265,51.25,0.015000000000000568,0.007,0.014,1.4,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0064/OBPROF,shallow_collision,TestM2,cntrl,combo_0064,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.018237881999665317,-0.0016196359246426206,0.1247281553024999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0064_dune_zoom.png,,,0.496157375,0.49662432278530944,-0.00046694778530942394,51.265,51.25,0.015000000000000568,0.007,0.018,1.4,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0063/OBPROF,shallow_collision,TestM2,cntrl,combo_0063,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.018240791428342024,-0.0016894309446426198,0.1246583602824999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0063_dune_zoom.png,,,0.496143403,0.49662432278530944,-0.0004809197853094527,51.265,51.25,0.015000000000000568,0.007,0.018,1.4,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0099/OBPROF,shallow_collision,TestM2,cntrl,combo_0099,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.0182649916037526,-0.001762636177142618,0.1245851550499999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0099_dune_zoom.png,,,0.496130698,0.49662432278530944,-0.0004936247853094544,51.265,51.25,0.015000000000000568,0.007,0.02,1.4,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0100/OBPROF,shallow_collision,TestM2,cntrl,combo_0100,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.01826960772650308,-0.0016937646471426038,0.12465402657999991,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0100_dune_zoom.png,,,0.496147234,0.49662432278530944,-0.000477088785309443,51.265,51.25,0.015000000000000568,0.007,0.02,1.4,0.1,0.3,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0006/OBPROF,shallow_collision,TestM2,cntrl,combo_0006,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.01927820896386381,-0.0031018036196426013,0.12324598760749991,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0006_dune_zoom.png,,,0.496097615,0.49662432278530944,-0.0005267077853094437,51.265,51.25,0.015000000000000568,0.007,0.014,0.9,0.1,0.35,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0005/OBPROF,shallow_collision,TestM2,cntrl,combo_0005,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.019309002767841657,-0.0031966396846426215,0.12315115154249989,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0005_dune_zoom.png,,,0.496062026,0.49662432278530944,-0.0005622967853094463,51.265,51.25,0.015000000000000568,0.007,0.014,0.9,0.1,0.35,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0042/OBPROF,shallow_collision,TestM2,cntrl,combo_0042,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.019550415568174405,-0.003291343642142619,0.1230564475849999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0042_dune_zoom.png,,,0.496072189,0.49662432278530944,-0.0005521337853094388,51.265,51.25,0.015000000000000568,0.007,0.018,0.9,0.1,0.35,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0041/OBPROF,shallow_collision,TestM2,cntrl,combo_0041,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.019571964746497382,-0.0033888821821426163,0.1229589090449999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0041_dune_zoom.png,,,0.496033028,0.49662432278530944,-0.0005912947853094486,51.27,51.25,0.020000000000003126,0.007,0.018,0.9,0.1,0.35,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0078/OBPROF,shallow_collision,TestM2,cntrl,combo_0078,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.019662151423923566,-0.003392393147142625,0.12295539807999989,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0078_dune_zoom.png,,,0.496049994,0.49662432278530944,-0.0005743287853094414,51.27,51.25,0.020000000000003126,0.007,0.02,0.9,0.1,0.35,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0077/OBPROF,shallow_collision,TestM2,cntrl,combo_0077,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.01973661020446306,-0.0035277295846426193,0.1228200616424999,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0077_dune_zoom.png,,,0.496016346,0.49662432278530944,-0.0006079767853094387,51.27,51.25,0.020000000000003126,0.007,0.02,0.9,0.1,0.35,True
/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/shallow_collision/TestM2/cntrl/combo_0008/OBPROF,shallow_collision,TestM2,cntrl,combo_0008,/Users/elizabeth/cshore/flume_data/final_transects_shallowcollisionSC1.mat,0.02004827986580156,-0.004080624769642632,0.12226716645749988,0.12634779122714251,51.705,/Users/elizabeth/cshore/flume_data/generated_infiles_sweep_coarse/sweep_postprocessing_figures/shallow_collision__TestM2__cntrl__combo_0008_dune_zoom.png,,,0.496009298,0.49662432278530944,-0.0006150247853094482,51.27,51.25,0.020000000000003126,0.007,0.014,0.9,0.1,0.35,True
